Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;Aluminio_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
F041B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F158;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F159;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM AZUL MAXFIO 450/750 NBR427 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F161;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM VERMELHO MAXFIO 450/750 NBR427 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F167B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F184;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F184B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F167;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F011;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F007;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F008B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F009B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F010B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F011B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F012B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F166;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM CINZA MAXFIO 450/750V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F009M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 50M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F010M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 50M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F011M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 50M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F012M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 50M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F007M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 50M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F245;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 2,5MM LILÁS MAXFIO 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F262B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F263B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F264B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 2,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F042;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM PRETO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F045;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM AZUL MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F046;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 25,0MM VERMELHO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F016;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F017;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F018;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM BRANCO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F014B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F013B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F015B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F246M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM AMARELO MAXFIO 450/750V NBR247 50M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F247M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM AZUL MAXFIO 450/750V NBR247 50M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F248M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM PRETO MAXFIO 450/750V NBR247 50M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F249M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM VERMELHO MAXFIO 450/750V NBR247 50M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F250M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM VERDE MAXFIO 450/750V NBR247 50M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F247B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM AZUL MAXFIO 450/750V NBR247 (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F272B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 4,0MM AZUL 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F251M;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 4,00MM BRANCO MAXFIO 450/750V NBR247 50M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F175;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 50,0MM PRETO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F175B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 50,0MM PRETO MAXFIO# METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F176B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 50,0MM VERDE MAXFIO# METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F176;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 50,0MM VERDE MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F024;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM BRANCO MAXFIO 450/750V NBR247 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F022B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F023B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F024B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM BRANCO MAXFIO 40/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F021B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F020B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S006;CABO ELETRICO LINHA1 (MAXFIO);CABO SOLAR ATOX FLEX 1,8KV 6,0MM PRETO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F273B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F274B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM PRETO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F275B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2732;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 6,0MM MARROM MAXFIO 450/750V100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2974;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX ATOX 6,0MM PRETO 450/750V IMPERIUM METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F072B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 95,0MM PRETO METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F173B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 95,0MM AZUL METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F173;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEXIVEL 95,0MM AZUL 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F256B;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO FLEX 120,0MM AZUL MAXFIO 450/750V NBR427 METRO(BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K156;CABO ELETRICO LINHA1 (MAXFIO);CABO ELETRICO MULTIPLO 4X50,0MM HEPR PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL025;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,50MM PRETO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL026;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,75MM PRETO MAXFIO 100M;RL;89.46680769230768;0.614;0.0;1.0;0.0;0.0133;1.6273
PL033;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,75MM BRANCO MAXFIO 100M;RL;89.46680769230768;0.614;0.0;1.0;0.0;0.0133;1.6273
PL038;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X0,75MM MARROM MAXFIO 300V NBR247 100M;RL;89.46680769230768;0.614;0.0;1.0;0.0;0.0133;1.6273
PL041;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2x075MM VERMELHO/PRETO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL041B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X0,75MM VERMELHO/PRETO MAXFIO (BOBINA);M;0.8946680769230768;0.00614;0.0;0.01;0.0;0.000133;0.016273
PL042;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2x1,0MM VERMELHO/PRETO MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL028;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,0MM MARROM MAXFIO 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL022B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,0MM BRANCO MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL027B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X1,0MM PRETO MAXFIO METRO (BOBINA);RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PL001B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X1,5MM BRANCO MAXFIO 300V NBR247 METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PL001;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X1,5MM BRANCO MAXFIO 300V NBR247 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PL036;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X1,5MM PRETO MAXFIO 300V NBR247 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PL002B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X2,5MM BRANCO MAXFIO 300V NBR247 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
PL002;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X2,5MM BRANCO MAXFIO 300V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
PL037;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X2,5MM PRETO MAXFIO 300V NBR247 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
PL040;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X2,5MM MARROM MAXFIO 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
PL037B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO 2X2,5MM PRETO MAXFIO 300V NBR247 (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
PL040B;CABO ELETRICO LINHA1 (MAXFIO);CORDAO PARALELO POLARIZADO 2X2,5MM MARROM MAXFIO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
PP015B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 2X6,0MM PRETO VOLTMASTER METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP016B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 5X1,5MM PRETO VOLTMASTER METRO;M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PP014B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 3X1,5MM PRETO VOLTMASTER METRO;M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
PP014;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 3X1,5MM PRETO VOLTMASTER 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PP030B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 3X1,0MM PRETO VOLTMASTER METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP012;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 3X2,5MM PRETO VOLTMASTER 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
PP029B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 4X1,0MM PRETO VOLTMASTER METRO;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP007;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO PP 4X1,5MM PRETO ALFA** 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PP016;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 5X1,5MM PRETO VOLTMASTER 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
PP017;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 5X1,0MM PRETO VOLTMASTER 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP017B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 5X1,0MM PRETO VOLTMASTER 100M;M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP023B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO DE CONTROLE 4X1,5MM PRETO VOLTMASTER METRO;M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F177;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 0,75MM AZUL VOLTMASTER 100M;RL;89.46680769230768;0.614;0.0;1.0;0.0;0.0133;1.6273
F178;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 0,75MM MARROM VOLTMASTER 100M;RL;89.46680769230768;0.614;0.0;1.0;0.0;0.0133;1.6273
F251;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 0,75MM VERMELHO VOLTMASTER 100M;RL;89.46680769230768;0.614;0.0;1.0;0.0;0.0133;1.6273
F074;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 1,5MM VERMELHO VOLTMASTER NBR 9117 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F075;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 1,5MM AMARELO VOLTMASTER NBR 9117 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F076;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 1,5MM AZUL VOLTMASTER NBR 9117 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F078;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 1,5MM BRANCO VOLTMASTER NBR 9117 100M;RL;144.98306097560976;1.228;0.0;0.9;0.0;0.0133;2.1413
F078B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 1,5MM BRANCO VOLTMASTER NBR 9117 METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F134B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 1,5MM CINZA VOLTMASTER METRO (BOBINA);M;1.4498306097560976;0.01228;0.0;0.009000000000000001;0.0;0.000133;0.021413
F097;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM PRETO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F102;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM BRANCO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F098;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM VERMELHO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F099;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM AMARELO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F099B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM AMARELO VOLTMASTER NBR 9117 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F100B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM AZUL VOLTMASTER NBR 9117 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F138;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM CINZA VOLTMASTER 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F138B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM CINZA VOLTMASTER METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FTESTE;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM AZUL ALFA 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F243;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM AMARELO VOLTMASTER N120 NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1879;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 10,0MM CINZA ALFA 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F145;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 16,0MM PRETO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F145B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 16,0MM PRETO VOLTMASTER NBR 9117 METRO [BOBINA];M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F148;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 16,0MM AZUL VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F083;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM VERDE VOLTMASTER NBR 9117 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F079;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM PRETO VOLTMASTER NBR 9117 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F080;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM VERMELHO VOLTMASTER NBR 9117 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F081;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM AMARELO VOLTMASTER NBR 9117 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F082;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM AZUL VOLTMASTER NBR 9117 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F135;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM CINZA VOLTMASTER NBR 9117 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F135B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM CINZA VOLTMASTER NBR 9117 METRO (BOBINA);M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F186;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM MARROM VOLTMASTER 100M;RL;225.39281707317073;2.0;0.0;1.0;0.0;0.0133;3.0133
F186B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 2,5MM MARROM VOLTMASTER 100M BOBINA;M;2.253928170731707;0.02;0.0;0.01;0.0;0.000133;0.030133
F163;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 25,0MM PRETO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F050;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 35,0MM AZUL VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F090;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 4,0MM BRANCO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F085;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 4,0MM PRETO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F086;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 4,0MM VERMELHO VOLTMASTER 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F087;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 4,0MM AMARELO VOLTMASTER NBR 9117 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F087B;CABO ELETRICO LINHA2 (VOLTMASTER);CABO ELETRICO FLEXIVEL 4,0MM AMARELO VOLTMASTER NBR 9117 METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0;0.0
